Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2024/1/16, 02:04:07.578, 2043.4, 2043.4, 2042.8, 2042.8, 106, 80, 70, 36
2024/1/16, 02:05:07.653, 2042.7, 2043.2, 2042.6, 2043.2, 79, 72, 41, 38
2024/1/16, 02:06:04.989, 2043.3, 2043.4, 2042.8, 2042.8, 243, 127, 204, 39
2024/1/16, 02:07:15.552, 2042.7, 2043.2, 2042.6, 2043.2, 118, 73, 39, 79
2024/1/16, 02:07:41.799, 2043.3, 2043.8, 2043.2, 2043.8, 211, 177, 93, 118
2024/1/16, 02:12:06.505, 2043.9, 2044.1, 2043.5, 2044.1, 337, 261, 139, 198
2024/1/16, 02:19:12.978, 2044.2, 2044.7, 2044.1, 2044.7, 229, 180, 63, 166
2024/1/16, 02:20:08.406, 2044.8, 2044.8, 2044.2, 2044.2, 135, 113, 72, 63
2024/1/16, 02:21:01.725, 2044.1, 2044.2, 2043.6, 2043.6, 67, 61, 59, 8
2024/1/16, 02:22:16.873, 2043.5, 2043.6, 2043.0, 2043.0, 58, 47, 35, 23
2024/1/16, 02:24:06.432, 2042.9, 2043.4, 2042.8, 2043.4, 365, 332, 188, 177
2024/1/16, 02:32:28.531, 2043.5, 2043.6, 2043.0, 2043.0, 327, 293, 153, 174
2024/1/16, 02:37:20.246, 2042.8, 2043.1, 2042.5, 2043.1, 267, 231, 135, 132
2024/1/16, 02:41:29.071, 2043.2, 2043.4, 2042.8, 2042.8, 201, 153, 134, 67
2024/1/16, 02:45:15.800, 2042.7, 2042.8, 2042.2, 2042.2, 121, 98, 83, 38
2024/1/16, 02:46:45.574, 2042.1, 2042.3, 2041.7, 2042.3, 206, 151, 133, 73
2024/1/16, 02:47:23.754, 2042.4, 2042.9, 2042.3, 2042.9, 100, 73, 43, 57
2024/1/16, 02:49:45.856, 2043.0, 2043.4, 2042.8, 2043.4, 167, 113, 52, 115
2024/1/16, 02:51:47.819, 2043.5, 2044.0, 2043.4, 2043.4, 230, 160, 97, 133
2024/1/16, 02:53:19.804, 2043.3, 2043.7, 2043.1, 2043.7, 139, 114, 46, 93
2024/1/16, 02:55:39.437, 2043.8, 2044.3, 2043.7, 2043.7, 177, 154, 84, 93
2024/1/16, 02:58:02.087, 2043.6, 2043.8, 2043.2, 2043.2, 95, 78, 74, 21
2024/1/16, 02:58:36.759, 2043.1, 2043.5, 2042.9, 2043.5, 368, 272, 201, 167
2024/1/16, 02:59:58.667, 2043.6, 2043.8, 2043.2, 2043.2, 207, 150, 99, 108
2024/1/16, 03:00:21.343, 2043.1, 2043.4, 2042.8, 2043.4, 55, 50, 22, 33
2024/1/16, 03:00:26.922, 2043.5, 2043.7, 2043.1, 2043.1, 228, 177, 99, 129
2024/1/16, 03:02:21.716, 2043.0, 2043.5, 2042.9, 2042.9, 100, 87, 67, 33
2024/1/16, 03:04:34.047, 2042.8, 2042.9, 2042.3, 2042.3, 256, 205, 135, 121
2024/1/16, 03:08:09.534, 2042.2, 2042.7, 2042.1, 2042.7, 102, 90, 39, 63
2024/1/16, 03:10:25.590, 2042.8, 2042.9, 2042.3, 2042.3, 86, 65, 53, 33
2024/1/16, 03:10:45.011, 2042.2, 2042.4, 2041.8, 2041.8, 60, 47, 50, 10
2024/1/16, 03:11:22.029, 2041.7, 2041.7, 2041.1, 2041.1, 183, 135, 137, 46
2024/1/16, 03:11:39.674, 2041.0, 2041.5, 2040.9, 2041.5, 108, 59, 42, 66
2024/1/16, 03:11:47.119, 2041.6, 2041.9, 2041.3, 2041.3, 178, 118, 69, 109
2024/1/16, 03:12:38.694, 2041.2, 2041.2, 2040.6, 2040.6, 172, 148, 98, 74
2024/1/16, 03:13:12.577, 2040.5, 2040.5, 2039.9, 2039.9, 246, 145, 176, 70
2024/1/16, 03:13:18.829, 2039.8, 2039.9, 2039.3, 2039.3, 431, 332, 211, 220
2024/1/16, 03:13:49.385, 2039.2, 2039.8, 2039.2, 2039.8, 231, 144, 65, 166
2024/1/16, 03:14:23.537, 2039.9, 2040.0, 2039.4, 2040.0, 123, 78, 43, 80
2024/1/16, 03:14:51.646, 2040.1, 2040.1, 2039.5, 2039.5, 70, 64, 35, 35
2024/1/16, 03:15:16.568, 2039.4, 2039.7, 2039.1, 2039.7, 137, 84, 85, 52
2024/1/16, 03:15:31.884, 2039.8, 2040.3, 2039.7, 2040.3, 188, 145, 53, 135
2024/1/16, 03:16:26.970, 2040.4, 2040.6, 2040.0, 2040.0, 265, 166, 92, 173
2024/1/16, 03:17:02.261, 2039.9, 2040.5, 2039.9, 2040.5, 74, 53, 36, 38
2024/1/16, 03:17:21.149, 2040.6, 2041.2, 2040.6, 2041.2, 334, 251, 118, 216
2024/1/16, 03:18:56.864, 2041.3, 2041.6, 2041.0, 2041.0, 510, 406, 218, 292
2024/1/16, 03:24:21.281, 2040.9, 2041.2, 2040.6, 2040.6, 174, 149, 92, 82
2024/1/16, 03:26:49.816, 2040.5, 2041.1, 2040.5, 2041.1, 64, 50, 29, 35
2024/1/16, 03:27:26.245, 2041.2, 2041.7, 2041.1, 2041.7, 146, 111, 54, 92
2024/1/16, 03:28:19.127, 2041.8, 2042.4, 2041.8, 2042.4, 77, 68, 11, 66
2024/1/16, 03:29:30.687, 2042.5, 2042.9, 2042.3, 2042.9, 106, 86, 32, 74
2024/1/16, 03:30:04.082, 2043.0, 2043.4, 2042.8, 2043.4, 133, 114, 72, 61
2024/1/16, 03:30:23.363, 2043.5, 2043.7, 2043.1, 2043.1, 103, 87, 65, 38
